Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference
Ca0.1BaGd1.9NiO5,532.0,204.41,65.12148048403886,2.2004,2.721e-06,0.0006578676604253772,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,636.0,175.0,104.45714285714287,2.0607,3.199e-06,0.000987316931139904,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,736.0,168.38,140.06153339465519,1.98,3.971e-06,0.001476088888888889,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,839.0,167.65,168.75086556865935,1.919,4.743e-06,0.0020736722251172486,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,939.0,163.97,192.8129501002875,1.875,5.184e-06,0.0025961471999999997,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,1037.0,180.15,217.50770647921993,1.8346,7.059e-06,0.0039900703150550524,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.1BaGd1.9NiO5,1134.0,185.29,238.81242782670608,1.7574,8.199e-06,0.005290580402867873,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,486.0,212.5,72.46173010380622,1.2739,3.2721e-06,0.0012483245152680744,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,579.0,163.97,131.2719957723678,1.2996,3.5294e-06,0.0015724242843951986,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,687.0,155.15,212.2965009795288,1.3272,5.1103e-06,0.002645250226039783,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,791.0,146.32,295.35895171678214,1.3511,6.3235e-06,0.0037020860780105098,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,891.0,141.91,345.03651748617114,1.3143,6.9485e-06,0.004710578635014837,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,987.0,151.47,394.19590175127087,1.2849,9.0441e-06,0.006947254027550783,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,1087.0,162.5,442.7360946745563,1.2629,1.1691e-05,0.010062647082112599,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,1179.0,175.74,480.92010905803255,1.2776,1.4853e-05,0.013706705541640574,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.25BaGd1.75NiO5,1275.0,181.62,512.705087946809,1.2482,1.6912e-05,0.017275116167280884,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,489.0,211.03,73.47251346228309,1.6544,3.272e-06,0.0009671228239845262,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,587.0,166.91,129.33008048498428,1.6526,3.603e-06,0.0012797779256928476,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,693.0,158.82,206.97125623345994,1.6599,5.2206e-06,0.0021795745526838966,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,796.0,150.0,272.87555555555554,1.6287,6.1397e-06,0.003000676122060539,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,897.0,149.26,323.4456809922385,1.579,7.2059e-06,0.004093535338822039,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,999.0,156.62,374.69489589986625,1.5349,9.1912e-06,0.005982154407453254,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,1095.0,170.59,418.16507002395565,1.511,1.2169e-05,0.008818699536730642,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,1188.0,188.24,457.5510479428834,1.5386,1.6213e-05,0.01251855193032627,https://doi.org/10.1021/acs.inorgchem.7b00049
Ca0.2BaGd1.8NiO5,1275.0,205.88,483.12467543968353,1.6342,2.0478e-05,0.015976900012238403,https://doi.org/10.1021/acs.inorgchem.7b00049
Ba0.95K0.05Zn2As2,323.0,31.0,213333.0,3.733,0.00020501301299999999,0.017738870398874895,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.95K0.05Zn2As2,423.0,39.51,160000.0,3.3357,0.00024976641599999997,0.031672870452378814,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.95K0.05Zn2As2,523.0,52.47,114286.0,2.9574,0.00031464088945739997,0.05564251882945161,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.95K0.05Zn2As2,623.0,70.0,90141.0,2.6596,0.0004416909,0.1034642166867198,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.95K0.05Zn2As2,723.0,86.0,72700.0,2.4036,0.0005376892,0.161736267099351,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.96K0.04Zn2As2,323.0,45.06,145455.0,2.95,0.000295332355638,0.032336390125787796,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.96K0.04Zn2As2,423.0,55.56,100000.0,2.4071,0.00030869136000000007,0.054246373345519516,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.96K0.04Zn2As2,523.0,72.22,72727.0,2.0714,0.0003793242793468,0.09577416148420217,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.96K0.04Zn2As2,623.0,90.74,54237.0,1.8014,0.00044657376858119995,0.15444402010996314,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.96K0.04Zn2As2,723.0,113.7,40506.0,1.602,0.00052364901114,0.23632848630101125,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.97K0.03Zn2As2,323.0,47.53,164103.0,3.3714,0.00037072523499269997,0.03551766355301717,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.97K0.03Zn2As2,423.0,59.88,118519.0,2.9078,0.00042496343307360003,0.061819771714056275,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.97K0.03Zn2As2,523.0,71.6,94118.0,2.5789,0.00048250157407999993,0.09785114709521112,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.97K0.03Zn2As2,623.0,86.0,72727.0,2.3,0.0005378888919999999,0.14569773031130434,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.97K0.03Zn2As2,723.0,101.85,58182.0,2.0929,0.0006035464678949999,0.20849734640359546,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,323.0,76.54,139130.0,2.844,0.0008150752407080001,0.0925700783223221,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,423.0,94.4,103226.0,2.383,0.00091988404736,0.16328617374455728,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,523.0,113.58,80000.0,2.078,0.001032033312,0.2597465939249278,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,623.0,130.0,62745.0,1.8511,0.0010603905,0.35688146588514935,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,723.0,148.0,50000.0,1.666,0.0010952,0.47528787515006,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.98K0.02Zn2As2,823.0,166.2,39530.0,1.521,0.0010919150531999997,0.5908258308899408,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.99K0.01Zn2As2,323.0,108.7,47761.0,2.3972,0.00056432917009,0.07603801182173785,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.99K0.01Zn2As2,423.0,134.6,37209.0,1.9362,0.0006741214064399999,0.14727474172302446,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.99K0.01Zn2As2,523.0,158.64,29358.0,1.6809,0.0007388424989567999,0.22988555354536636,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.99K0.01Zn2As2,623.0,191.36,23358.0,1.4752,0.0008553384173568,0.3612227725144295,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.99K0.01Zn2As2,723.0,210.49,19048.0,1.3262,0.0008439414518248001,0.46008872694113295,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.9K0.1Zn2As2,323.0,27.16,213333.0,3.9248,0.00015736841544480002,0.012950977932294742,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.9K0.1Zn2As2,423.0,37.04,168421.0,3.4638,0.00023106714463359997,0.028217969334260865,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.9K0.1Zn2As2,523.0,51.85,128000.0,3.1801,0.00034411808,0.056593741027011736,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.9K0.1Zn2As2,623.0,71.0,106670.0,2.9007,0.00053772347,0.11548995822042955,https://doi.org/10.1021/acs.inorgchem.7b00232
Ba0.9K0.1Zn2As2,723.0,87.7,92754.0,2.6809,0.00071339791266,0.1923931108408296,https://doi.org/10.1021/acs.inorgchem.7b00232
BaZn2As2,323.0,203.0,6942.0,1.8794,0.000274,0.04916544620304353,https://doi.org/10.1021/acs.inorgchem.7b00232
BaZn2As2,423.0,230.0,5677.0,1.4823,0.000289,0.0856996059502125,https://doi.org/10.1021/acs.inorgchem.7b00232
BaZn2As2,523.0,250.0,4557.0,1.2553,0.000276,0.11866242133354576,https://doi.org/10.1021/acs.inorgchem.7b00232
BaZn2As2,623.0,267.9,3636.0,1.078,0.00026095721076,0.15081293349116878,https://doi.org/10.1021/acs.inorgchem.7b00232
BaZn2As2,723.0,283.9,3003.0,0.922,0.00024203942762999995,0.18979881364044468,https://doi.org/10.1021/acs.inorgchem.7b00232
Li1.01Co0.85Ni0.15O2,323.0,244.5,0.03836,0.3158,2.2931703899999997e-09,2.345452932140595e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,423.0,269.5,0.2607,0.9798,1.8934706174999997e-08,8.174505727725046e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,523.0,291.0,1.799,1.2915,1.52341119e-07,6.169137068292682e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,623.0,306.0,7.4556,1.17,6.981125616e-07,0.00037173002211692306,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,723.0,321.0,20.3575,0.996,2.0976571575000003e-06,0.0015226969125225903,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,823.0,303.0,67.954,0.915,6.238788785999999e-06,0.0056115007332,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,923.0,269.0,154.14,0.9555,1.115372454e-05,0.010774346154285713,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.01Co0.85Ni0.15O2,1023.0,255.0,371.94,0.8623,2.41853985e-05,0.02869263906471066,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,323.0,218.0,0.09114,1.915,4.331337359999999e-09,7.305597740365534e-07,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,423.0,249.0,0.4763,2.0081,2.95310763e-08,6.220629089636969e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,523.0,282.0,2.6886,1.9109,2.138082264e-07,5.851782008854466e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,623.0,308.0,9.1145,1.6883,8.646379279999999e-07,0.00031906025537167565,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,723.0,319.5,30.9,1.421,3.1542797249999996e-06,0.001604886869229416,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,823.0,297.0,87.016,1.332,7.675594344e-06,0.004742503111945946,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,923.0,280.5,200.0,1.1903,1.573605e-05,0.012202280223473076,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.04Co0.85Ni0.15O2,1023.0,246.0,506.64,0.8745,3.065982624e-05,0.03586621182792453,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,323.0,146.0,0.7809,1.9393,1.66456644e-08,2.772417677099985e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,423.0,183.0,2.0675,2.8,6.923850749999999e-08,1.0459960240178571e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,523.0,228.5,9.4,2.7206,4.9079515e-07,9.434899046166287e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,623.0,269.0,34.428,2.4453,2.491244508e-06,0.0006347054874592074,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,723.0,293.0,100.0,2.1862,8.5849e-06,0.0028391193394931846,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,823.0,304.5,223.35,1.9109,2.07090678375e-05,0.008919128593993667,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,923.0,298.0,483.69,1.6073,4.295360676e-05,0.024666321806433147,https://doi.org/10.1021/acs.inorgchem.7b00476
Li1.1Co0.85Ni0.15O2,1023.0,284.5,1114.24,1.3158,9.018686416e-05,0.07011792220373916,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,323.0,200.0,0.03162,1.6932,1.2648000000000002e-09,2.4127710843373497e-07,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,423.0,211.03,0.2126,2.0341,9.467856307340002e-09,1.9688821680373732e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,523.0,308.97,1.2944,2.045,1.2356660938896004e-07,3.1601631643240145e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,623.0,398.62,5.4045,1.9432,8.587637243298e-07,0.00027532410470227736,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,723.0,432.88,24.43,1.6705,4.577817856192e-06,0.0019813003951073428,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,823.0,406.85,96.11,1.4773,1.5908792521475e-05,0.008862747069094921,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,923.0,389.04,188.74,1.4545,2.8566199430784004e-05,0.01812760541396606,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.85Ni0.15O2,1023.0,343.8,401.0,1.3977,4.7397574439999996e-05,0.03469107723554411,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,423.0,302.07,0.008703,1.4091,7.941164174847e-10,2.383870872159734e-07,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,523.0,554.79,0.09611,1.5682,2.9581883747450995e-08,9.86565820680836e-06,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,623.0,804.11,0.6591,1.4773,4.2616937518311007e-07,0.0001797221422453649,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,723.0,776.71,3.333,1.4091,2.0107269875253004e-06,0.0010316908750129814,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,823.0,619.18,12.69,1.2,4.865141340755999e-06,0.003336676102868489,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,923.0,561.6,40.0,1.2273,1.2615782400000001e-05,0.009487792027377168,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.92Ni0.08O2,1023.0,509.5,119.5,1.4,3.1021034874999996e-05,0.022667513340803573,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,323.0,390.34,0.0004259,2.0341,6.489238791403999e-11,1.0304430114662462e-08,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,423.0,571.23,0.007726,2.2273,2.5210224858654003e-09,4.787826119162503e-07,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,523.0,884.14,0.06462,1.9773,5.0513682728952e-08,1.3360975101017498e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,623.0,926.9,0.6462,1.7727,5.55178600782e-07,0.00019511269153674396,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,723.0,816.55,4.3444,1.7614,2.896645654021e-06,0.0011889830861003651,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,823.0,718.62,17.783,1.579,9.183402688345202e-06,0.004786536043387018,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,923.0,652.4,47.0,1.4659,2.000441072e-05,0.012595723510853401,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.96Ni0.04O2,1023.0,544.83,96.11,1.6136,2.8529266344579002e-05,0.018087158819102826,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,323.0,342.07,0.0009055,2.25,1.0595426177694998e-10,1.521032291286882e-08,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,423.0,546.58,0.0009237,2.4886,2.7595509456468004e-10,4.6905491039483915e-08,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,523.0,995.86,0.104,2.4091,1.031406625184e-07,2.239116952269445e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,623.0,944.83,1.1265,2.2955,1.0056307506058502e-06,0.0002729287552286842,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,723.0,800.0,6.7234,2.0682,4.302976e-06,0.0015042315288656802,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,823.0,713.7,24.4304,1.9659,1.2444056413776001e-05,0.005209552077184825,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,923.0,641.1,59.6846,1.5795,2.4530920295166e-05,0.01433494107783363,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCo0.98Ni0.02O2,1023.0,527.4,157.8614,1.4091,4.390926838466399e-05,0.03187792318324552,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,423.0,1052.4,0.1925,7.5909,2.1320255880000006e-07,1.1880631067778525e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,523.0,962.76,0.4013,5.8977,3.7196770590288e-07,3.2985589329265005e-05,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,623.0,851.03,1.458,4.5455,1.0559595047921998e-06,0.00014472836244319452,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,723.0,768.28,4.344,4.0057,2.5640640640896e-06,0.0004627950965715807,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,823.0,788.97,13.738,3.3182,8.551543153444201e-06,0.0021210053689604534,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,923.0,742.07,27.52,2.6705,1.5154380192448e-05,0.005237780534592587,https://doi.org/10.1021/acs.inorgchem.7b00476
LiCoO2,1023.0,653.79,57.36,2.7159,2.4518036644775997e-05,0.009235226439709062,https://doi.org/10.1021/acs.inorgchem.7b00476
Ca11Sb10,327.0,19.56,824.7,0.7813,3.1552494191999995e-07,0.00013205766799928323,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca11Sb10,419.0,15.85,2165.0,0.8313,5.438967125e-07,0.0002741401690575003,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca11Sb10,513.0,16.0,2060.0,0.9219,5.2736e-07,0.00029345447445493,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca11Sb10,608.0,15.1,2268.0,1.0094,5.1712668e-07,0.0003114850618585298,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca11Sb10,701.0,14.96,2100.0,1.0594,4.699833600000001e-07,0.0003109857800264301,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb10,327.0,1.63,150204.0,1.7795,3.9907700759999996e-07,7.333418459409946e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb10,419.0,4.89,132653.0,1.9441,3.1720118012999994e-06,0.0006836443314359858,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb10,513.0,8.0,125510.0,2.146,8.03264e-06,0.0019201977260018639,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb10,608.0,10.67,117917.0,2.2733,1.34247207413e-05,0.0035904764926364316,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb10,701.0,13.48,107292.0,2.3478,1.9496072236800005e-05,0.005821086394921545,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb9Ge,327.0,17.04,889.8,1.6366,2.5836375167999995e-07,5.1622233165929355e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb9Ge,419.0,19.56,873.47,1.8447,3.3418403179199995e-07,7.590562656304438e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb9Ge,513.0,20.44,877.55,2.034,3.6663477367999995e-07,9.246983229982301e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb9Ge,608.0,21.48,842.86,2.2236,3.88887512544e-07,0.00010633369654018348,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca2Yb9Sb9Ge,701.0,21.1,885.6,2.3323,3.94277976e-07,0.00011850484979462333,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca6Yb5Sb10,327.0,6.22,50612.0,1.0625,1.9580973007999996e-06,0.000602633239869741,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca6Yb5Sb10,419.0,8.296,51429.0,1.2219,3.539529747263999e-06,0.0012137351371663931,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca6Yb5Sb10,513.0,11.26,51224.0,1.3969,6.4945680224e-06,0.0023850765233668835,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca6Yb5Sb10,608.0,14.22,48571.0,1.55,9.8214641964e-06,0.0038525485363943225,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca6Yb5Sb10,701.0,16.74,45918.0,1.703,1.2867490936799997e-05,0.005296600790779094,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb10,327.0,14.81,42490.0,0.6438,9.319590889e-06,0.0047336225857455725,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb10,419.0,14.96,52245.0,0.75,1.1692514592000002e-05,0.006532218152064001,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb10,513.0,14.37,56327.0,0.8469,1.1631350886299999e-05,0.00704555792262593,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb10,608.0,15.3,50612.0,0.953,1.1847763080000001e-05,0.007558698796054565,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb10,701.0,15.1,50204.0,1.055,1.1447014039999998e-05,0.007606025442691942,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb7Ge3,327.0,20.74,309.0,1.0188,1.3291560839999998e-07,4.2661370187279157e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb7Ge3,419.0,52.0,206.0,0.9969,5.570239999999999e-07,0.00023411882435550206,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb7Ge3,513.0,64.4,206.0,1.0,8.543561600000001e-07,0.0004382847100800001,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb7Ge3,608.0,75.56,619.0,1.0219,3.5340651184e-06,0.0021026632664519034,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb7Ge3,701.0,78.07,825.0,1.1156,5.0283130425e-06,0.004,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb9Ge,327.0,-5.48,10000.0,0.7094,3.0030400000000007e-07,0.00013842600507471103,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb9Ge,419.0,-3.56,12371.0,0.7875,1.5678510560000002e-07,8.341963078907937e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb9Ge,513.0,-1.33,14639.0,0.8844,2.58949271e-08,1.5020463141451832e-05,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb9Ge,608.0,7.11,16907.0,0.9875,8.546843547e-07,0.000526225911552,https://doi.org/10.1021/acs.inorgchem.7b00617
Ca9Yb2Sb9Ge,701.0,15.11,18763.0,1.1125,4.283819932299999e-06,0.0026992878854312807,https://doi.org/10.1021/acs.inorgchem.7b00617
Ag3RbMo9Se11,324.0,71.15,4267.0,0.6805,2.1600930107500005e-05,0.010284645635312274,https://doi.org/10.1021/acs.inorgchem.7b01200
Ag3RbMo9Se11,421.0,96.04,5926.0,0.7136,5.465953716160001e-05,0.03224728860010315,https://doi.org/10.1021/acs.inorgchem.7b01200
Ag3RbMo9Se11,520.0,128.54,8050.0,0.7666,0.00013300637937999998,0.09022086782885468,https://doi.org/10.1021/acs.inorgchem.7b01200
Ag3RbMo9Se11,618.0,142.7,10667.0,0.8394,0.00021721521442999997,0.15992256673545385,https://doi.org/10.1021/acs.inorgchem.7b01200
Ag3RbMo9Se11,717.0,146.02,16623.0,0.8891,0.0003544329529692001,0.28582659687202394,https://doi.org/10.1021/acs.inorgchem.7b01200
Ca14MgBi11,326.0,56.42,19835.0,0.7527,6.313909729400001e-05,0.027346015302037997,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,424.0,61.57,22052.0,0.8387,8.35961527748e-05,0.04226155809766925,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,521.0,66.94,24828.0,0.9538,0.0001112533642608,0.06077060471784106,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,621.0,69.85,27652.0,1.046,0.00013491473017,0.08009755968983746,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,717.0,74.55,30041.0,1.112,0.0001669589408025,0.10765248251384214,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,817.0,79.25,32088.0,1.3275,0.00020153068949999999,0.12403056370734465,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,914.0,85.97,33333.0,1.4,0.0002463588997197,0.16083716738843273,https://doi.org/10.1021/acs.inorgchem.7b01548
Ca14MgBi11,1013.0,91.79,33641.0,1.4945,0.0002834390193281,0.19212025866802634,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,326.0,27.95,57031.0,1.512,4.45527597775e-05,0.009605952174249338,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,424.0,34.77,54887.0,1.543,6.63557978223e-05,0.0182338679693164,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,521.0,42.5,52143.0,1.626,9.418329375e-05,0.03017804184732472,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,621.0,57.5,49660.0,1.633,0.000164188375,0.06243783274647887,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,717.0,70.3,48993.0,1.631,0.00024212781536999997,0.10644122846124462,https://doi.org/10.1021/acs.inorgchem.7b01548
Eu14MgBi11,817.0,84.85,48344.0,1.629,0.00034805371573999995,0.17456101028826268,https://doi.org/10.1021/acs.inorgchem.7b01548
